team,points,date
Frankfurt,3,1992-nb-Nu
1,0,1992-nb-Nu
Uerdingen,1,1992-nb-Nu
2,1,1992-nb-Nu
Bochum,3,1992-nb-Nu
2,0,1992-nb-Nu
Leverkusen,3,1992-nb-Nu
0,0,1992-nb-Nu
Bremen,1,1992-nb-Nu
0,1,1992-nb-Nu
Schalke,3,1992-nk-Fr
0,0,1992-nk-Fr
Karlsruher,3,1992-nk-Fr
4,0,1992-nk-Fr
Nurnberg,1,1992-nk-Fr
0,1,1992-nk-Fr
Bremen,3,1992-nk-Fr
3,0,1992-nk-Fr
Monchengladbach,3,1992-nk-Fr
1,0,1992-nk-Fr
Wattenscheid,3,1992-nk-Fr
4,0,1992-nk-Fr
FC Koln,3,1992-nk-Fr
2,0,1992-nk-Fr
Hamburger SV,3,1992-nk-Fr
3,0,1992-nk-Fr
Uerdingen,3,1992-nk-Fr
1,0,1992-nk-Fr
Bochum,3,1992-nk-Fr
4,0,1992-nk-Fr
Leverkusen,3,1992-nk-Fr
2,0,1992-nk-Fr
Stuttgart,3,1992-nk-Fr
4,0,1992-nk-Fr
Saarbrucken,3,1992-nk-Fr
1,0,1992-nk-Fr
Dortmund,3,1992-nk-Fr
4,0,1992-nk-Fr
Bayern,3,1992-nk-Fr
1,0,1992-nk-Fr
Dresden,3,1992-nk-Fr
1,0,1992-nk-Fr
Bremen,3,1992-rb-Sa
0,0,1992-rb-Sa
Monchengladbach,3,1992-rb-Sa
0,0,1992-rb-Sa
Wattenscheid,3,1992-rb-Sa
0,0,1992-rb-Sa
FC Koln,3,1992-rb-Sa
0,0,1992-rb-Sa
Frankfurt,1,1992-rb-Sa
0,1,1992-rb-Sa
Uerdingen,3,1992-rb-Sa
3,0,1992-rb-Sa
Bochum,3,1992-rb-Sa
1,0,1992-rb-Sa
Leverkusen,3,1992-rb-Sa
3,0,1992-rb-Sa
Nurnberg,3,1992-rb-Sa
0,0,1992-rb-Sa
Hamburger SV,3,1992-rb-Sa
0,0,1992-rb-Sa
Dortmund,3,1992-rb-Sa
3,0,1992-rb-Sa
Bayern,3,1992-rb-Sa
1,0,1992-rb-Sa
Dresden,3,1992-rb-Sa
1,0,1992-rb-Sa
Kaiserslautern,1,1992-rb-Sa
2,1,1992-rb-Sa
Schalke,3,1992-rb-Sa
1,0,1992-rb-Sa
Karlsruher,3,1992-rb-Sa
2,0,1992-rb-Sa
Bochum,1,1992-sd-Dr
0,1,1992-sd-Dr
Leverkusen,3,1992-sd-Dr
2,0,1992-sd-Dr
Stuttgart,1,1992-sd-Dr
0,1,1992-sd-Dr
Saarbrucken,1,1992-sd-Dr
0,1,1992-sd-Dr
Dortmund,3,1992-sd-Dr
3,0,1992-sd-Dr
Bayern,1,1992-sd-Dr
0,1,1992-sd-Dr
Frankfurt,3,1992-sd-Dr
0,0,1992-sd-Dr
Kaiserslautern,3,1992-sd-Dr
1,0,1992-sd-Dr
Schalke,3,1992-sd-Dr
1,0,1992-sd-Dr
Karlsruher,3,1992-sd-Dr
3,0,1992-sd-Dr
Nurnberg,3,1992-sd-Dr
1,0,1992-sd-Dr
Bremen,3,1992-sd-Dr
2,0,1992-sd-Dr
Monchengladbach,1,1992-sd-Dr
1,1,1992-sd-Dr
Wattenscheid,3,1992-sd-Dr
2,0,1992-sd-Dr
FC Koln,3,1992-sd-Dr
3,0,1992-sd-Dr
Hamburger SV,3,1992-sd-Dr
1,0,1992-sd-Dr
Uerdingen,3,1992-se-Ka
2,0,1992-se-Ka
Bochum,3,1992-se-Ka
3,0,1992-se-Ka
Leverkusen,3,1992-se-Ka
4,0,1992-se-Ka
Stuttgart,1,1992-se-Ka
0,1,1992-se-Ka
Saarbrucken,3,1992-se-Ka
1,0,1992-se-Ka
Dortmund,1,1992-se-Ka
0,1,1992-se-Ka
Bayern,3,1992-se-Ka
1,0,1992-se-Ka
Frankfurt,3,1992-se-Ka
0,0,1992-se-Ka
Hamburger SV,3,1992-se-Ka
2,0,1992-se-Ka
Schalke,3,1992-se-Ka
3,0,1992-se-Ka
Karlsruher,3,1992-se-Ka
2,0,1992-se-Ka
Nurnberg,3,1992-se-Ka
2,0,1992-se-Ka
Bremen,3,1992-se-Ka
3,0,1992-se-Ka
Monchengladbach,1,1992-se-Ka
0,1,1992-se-Ka
Wattenscheid,3,1992-se-Ka
4,0,1992-se-Ka
FC Koln,3,1992-se-Ka
1,0,1992-se-Ka
Nurnberg,3,1992-te-Wa
4,0,1992-te-Wa
Bremen,3,1992-te-Wa
2,0,1992-te-Wa
Monchengladbach,3,1992-te-Wa
3,0,1992-te-Wa
Bayern,1,1992-te-Wa
2,1,1992-te-Wa
Dresden,3,1992-te-Wa
2,0,1992-te-Wa
Kaiserslautern,1,1992-te-Wa
1,1,1992-te-Wa
Schalke,1,1992-te-Wa
0,1,1992-te-Wa
Bochum,3,1992-te-Wa
2,0,1992-te-Wa
Leverkusen,3,1992-te-Wa
1,0,1992-te-Wa
Stuttgart,1,1992-te-Wa
0,1,1992-te-Wa
Saarbrucken,3,1992-te-Wa
3,0,1992-te-Wa
Dortmund,3,1992-te-Wa
1,0,1992-te-Wa
Hamburger SV,3,1992-te-Wa
2,0,1992-te-Wa
FC Koln,3,1992-te-Wa
4,0,1992-te-Wa
Frankfurt,3,1992-te-Wa
1,0,1992-te-Wa
Uerdingen,3,1992-te-Wa
1,0,1992-te-Wa
Stuttgart,3,1992-tm-Do
0,0,1992-tm-Do
Saarbrucken,3,1992-tm-Do
3,0,1992-tm-Do
Wattenscheid,3,1992-tm-Do
6,0,1992-tm-Do
FC Koln,3,1992-tm-Do
4,0,1992-tm-Do
Frankfurt,1,1992-tm-Do
3,1,1992-tm-Do
Uerdingen,3,1992-tm-Do
2,0,1992-tm-Do
Bochum,1,1992-tm-Do
1,1,1992-tm-Do
Karlsruher,3,1992-tm-Do
3,0,1992-tm-Do
Nurnberg,3,1992-tm-Do
4,0,1992-tm-Do
Bremen,3,1992-tm-Do
2,0,1992-tm-Do
Monchengladbach,3,1992-tm-Do
4,0,1992-tm-Do
Hamburger SV,3,1992-tm-Do
3,0,1992-tm-Do
Bayern,3,1992-tm-Do
1,0,1992-tm-Do
Dresden,3,1992-tm-Do
3,0,1992-tm-Do
Kaiserslautern,1,1992-tm-Do
1,1,1992-tm-Do
Schalke,3,1992-tm-Do
0,0,1992-tm-Do
Wattenscheid,3,1992-tt-St
4,0,1992-tt-St
FC Koln,1,1992-tt-St
2,1,1992-tt-St
Frankfurt,3,1992-tt-St
2,0,1992-tt-St
Uerdingen,3,1992-tt-St
1,0,1992-tt-St
Bochum,3,1992-tt-St
4,0,1992-tt-St
Leverkusen,3,1992-tt-St
0,0,1992-tt-St
Hamburger SV,3,1992-tt-St
1,0,1992-tt-St
Saarbrucken,3,1992-tt-St
2,0,1992-tt-St
Dortmund,1,1992-tt-St
1,1,1992-tt-St
Bayern,3,1992-tt-St
2,0,1992-tt-St
Dresden,3,1992-tt-St
4,0,1992-tt-St
Kaiserslautern,3,1992-tt-St
3,0,1992-tt-St
Schalke,1,1992-tt-St
1,1,1992-tt-St
Karlsruher,3,1992-tt-St
2,0,1992-tt-St
Nurnberg,3,1992-tt-St
3,0,1992-tt-St
