,Australia,England,South Africa,New Zealand,West Indies,India,Pakistan,Sri Lanka,Zimbabwe,Bangladesh,Ireland,Afghanistan,ICC World XI
2000-06-14,275,264,70,44,140,65,76,18,3,0,0,0,0
2000-06-15,275,264,70,44,141,65,76,18,3,0,0,0,0
2000-06-21,275,264,70,44,141,65,77,18,3,0,0,0,0
2000-06-28,275,264,70,44,141,65,77,18,3,0,0,0,0
2000-06-29,275,265,70,44,141,65,77,18,3,0,0,0,0
2000-07-20,275,265,70,44,141,65,77,19,3,0,0,0,0
2000-07-30,275,265,71,44,141,65,77,19,3,0,0,0,0
2000-08-03,275,265,71,44,141,65,77,19,3,0,0,0,0
2000-08-06,275,265,71,44,141,65,77,19,3,0,0,0,0
2000-08-17,275,266,71,44,141,65,77,19,3,0,0,0,0
2000-08-31,275,267,71,44,141,65,77,19,3,0,0,0,0
2000-09-12,275,267,71,45,141,65,77,19,3,0,0,0,0
2000-09-19,275,267,71,46,141,65,77,19,3,0,0,0,0
2000-11-10,275,267,71,46,141,66,77,19,3,0,0,0,0
2000-11-15,275,267,71,46,141,66,77,19,3,0,0,0,0
2000-11-17,275,267,72,46,141,66,77,19,3,0,0,0,0
2000-11-18,275,267,72,46,141,67,77,19,3,0,0,0,0
2000-11-23,276,267,72,46,141,67,77,19,3,0,0,0,0
2000-11-25,276,267,72,46,141,67,77,19,3,0,0,0,0
2000-11-29,276,267,72,46,141,67,77,19,3,0,0,0,0
2000-11-30,276,267,73,46,141,67,77,19,3,0,0,0,0
2000-12-01,277,267,73,46,141,67,77,19,3,0,0,0,0
2000-12-07,277,268,73,46,141,67,77,19,3,0,0,0,0
2000-12-08,277,268,73,46,141,67,77,19,3,0,0,0,0
2000-12-15,278,268,73,46,141,67,77,19,3,0,0,0,0
2000-12-26,279,268,73,46,141,67,77,19,3,0,0,0,0
2001-01-02,280,268,74,46,141,67,77,19,3,0,0,0,0
2001-01-20,280,268,75,46,141,67,77,19,3,0,0,0,0
2001-02-22,280,268,75,46,141,67,77,20,3,0,0,0,0
2001-02-27,281,268,75,46,141,67,77,20,3,0,0,0,0
2001-03-07,281,269,75,46,141,67,77,20,3,0,0,0,0
2001-03-08,281,269,75,46,141,67,78,20,3,0,0,0,0
2001-03-09,281,269,75,46,141,67,78,20,3,0,0,0,0
2001-03-11,281,269,75,46,141,68,78,20,3,0,0,0,0
2001-03-15,281,270,75,46,141,68,78,20,3,0,0,0,0
2001-03-17,281,270,76,46,141,68,78,20,3,0,0,0,0
2001-03-18,281,270,76,46,141,69,78,20,3,0,0,0,0
2001-03-27,281,270,76,47,141,69,78,20,3,0,0,0,0
2001-03-29,281,270,76,47,141,69,78,20,3,0,0,0,0
2001-04-06,281,270,77,47,141,69,78,20,3,0,0,0,0
2001-04-19,281,270,77,47,142,69,78,20,4,0,0,0,0
2001-04-26,281,270,77,47,142,69,78,20,5,0,0,0,0
2001-05-17,281,271,77,47,142,69,78,20,5,0,0,0,0
2001-05-31,281,271,77,47,142,69,79,20,5,0,0,0,0
2001-06-07,281,271,77,47,142,70,79,20,5,0,0,0,0
2001-06-15,281,271,77,47,142,70,79,20,6,0,0,0,0
2001-07-05,282,271,77,47,142,70,79,20,6,0,0,0,0
2001-07-19,283,271,77,47,143,70,79,20,6,0,0,0,0
2001-07-27,283,271,77,47,143,70,79,20,6,0,0,0,0
2001-08-02,284,271,77,47,143,70,79,20,6,0,0,0,0
2001-08-14,284,271,77,47,143,70,79,21,6,0,0,0,0
2001-08-16,284,272,77,47,143,70,79,21,6,0,0,0,0
2001-08-22,284,272,77,47,143,71,79,21,6,0,0,0,0
2001-08-23,285,272,77,47,143,71,79,21,6,0,0,0,0
2001-08-29,285,272,77,47,143,71,80,22,6,0,0,0,0
2001-09-06,285,272,77,47,143,71,80,23,6,0,0,0,0
2001-09-07,285,272,78,47,143,71,80,23,6,0,0,0,0
2001-09-14,285,272,78,47,143,71,80,23,6,0,0,0,0
2001-11-03,285,272,79,47,143,71,80,23,6,0,0,0,0
2001-11-08,285,272,79,47,143,71,80,23,6,0,0,0,0
2001-11-13,285,272,79,47,143,71,80,24,6,0,0,0,0
2001-11-15,285,272,79,47,143,71,80,24,7,0,0,0,0
2001-11-16,285,272,79,47,143,71,80,24,7,0,0,0,0
2001-11-21,285,272,79,47,143,71,80,25,7,0,0,0,0
2001-11-22,285,272,79,47,143,71,80,25,7,0,0,0,0
2001-11-29,285,272,79,47,143,71,80,26,7,0,0,0,0
2001-11-30,285,272,79,47,143,71,80,26,7,0,0,0,0
2001-12-03,285,272,79,47,143,72,80,26,7,0,0,0,0
2001-12-11,285,272,79,47,143,72,80,26,7,0,0,0,0
2001-12-14,286,272,79,47,143,72,80,26,7,0,0,0,0
2001-12-18,286,272,79,48,143,72,80,26,7,0,0,0,0
2001-12-19,286,272,79,48,143,72,80,26,7,0,0,0,0
2001-12-26,287,272,79,49,143,72,80,26,7,0,0,0,0
2001-12-27,287,272,79,49,143,72,80,27,7,0,0,0,0
2002-01-02,288,272,79,49,143,72,80,27,7,0,0,0,0
2002-01-04,288,272,79,49,143,72,80,28,7,0,0,0,0
2002-01-09,288,272,79,49,143,72,81,28,7,0,0,0,0
2002-01-12,288,272,79,49,143,72,81,29,7,0,0,0,0
2002-01-16,288,272,79,49,143,72,82,29,7,0,0,0,0
2002-01-31,288,272,79,49,143,72,83,29,7,0,0,0,0
2002-02-07,288,272,79,49,143,72,84,29,7,0,0,0,0
2002-02-21,288,272,79,49,143,73,84,29,7,0,0,0,0
2002-02-22,289,272,79,49,143,73,84,29,7,0,0,0,0
2002-02-28,289,272,79,49,143,74,84,29,7,0,0,0,0
2002-03-06,289,272,79,49,143,74,84,30,7,0,0,0,0
2002-03-08,290,272,79,49,143,74,84,30,7,0,0,0,0
2002-03-13,290,273,79,49,143,74,84,30,7,0,0,0,0
2002-03-15,290,273,80,49,143,74,84,30,7,0,0,0,0
2002-03-21,290,273,80,49,143,74,84,30,7,0,0,0,0
2002-03-30,290,273,80,50,143,74,84,30,7,0,0,0,0
2002-04-11,290,273,80,50,143,74,84,30,7,0,0,0,0
2002-04-19,290,273,80,50,143,75,84,30,7,0,0,0,0
2002-05-01,290,273,80,50,143,75,85,30,7,0,0,0,0
2002-05-02,290,273,80,50,144,75,85,30,7,0,0,0,0
2002-05-10,290,273,80,50,144,75,85,30,7,0,0,0,0
2002-05-16,290,273,80,50,144,75,85,30,7,0,0,0,0
2002-05-18,290,273,80,50,145,75,85,30,7,0,0,0,0
2002-05-30,290,274,80,50,145,75,85,30,7,0,0,0,0
2002-06-13,290,275,80,50,145,75,85,30,7,0,0,0,0
2002-06-21,290,275,80,51,145,75,85,30,7,0,0,0,0
2002-06-28,290,275,80,51,145,75,85,30,7,0,0,0,0
2002-07-21,290,275,80,51,145,75,85,31,7,0,0,0,0
2002-07-25,290,276,80,51,145,75,85,31,7,0,0,0,0
2002-07-28,290,276,80,51,145,75,85,32,7,0,0,0,0
2002-08-08,290,276,80,51,145,75,85,32,7,0,0,0,0
2002-08-22,290,276,80,51,145,76,85,32,7,0,0,0,0
2002-09-05,290,276,80,51,145,76,85,32,7,0,0,0,0
2002-10-03,291,276,80,51,145,76,85,32,7,0,0,0,0
2002-10-09,291,276,80,51,145,77,85,32,7,0,0,0,0
2002-10-11,292,276,80,51,145,77,85,32,7,0,0,0,0
2002-10-17,292,276,80,51,145,78,85,32,7,0,0,0,0
2002-10-18,292,276,81,51,145,78,85,32,7,0,0,0,0
2002-10-19,293,276,81,51,145,78,85,32,7,0,0,0,0
2002-10-25,293,276,82,51,145,78,85,32,7,0,0,0,0
2002-10-30,293,276,82,51,145,78,85,32,7,0,0,0,0
2002-11-07,294,276,82,51,145,78,85,32,7,0,0,0,0
2002-11-08,294,276,83,51,145,78,85,32,7,0,0,0,0
2002-11-09,294,276,83,51,145,78,86,32,7,0,0,0,0
2002-11-15,294,276,84,51,145,78,86,32,7,0,0,0,0
2002-11-16,294,276,84,51,145,78,87,32,7,0,0,0,0
2002-11-21,295,276,84,51,145,78,87,32,7,0,0,0,0
2002-11-29,296,276,84,51,145,78,87,32,7,0,0,0,0
2002-12-08,296,276,84,51,146,78,87,32,7,0,0,0,0
2002-12-12,296,276,84,52,146,78,87,32,7,0,0,0,0
2002-12-16,296,276,84,52,147,78,87,32,7,0,0,0,0
2002-12-19,296,276,84,53,147,78,87,32,7,0,0,0,0
2002-12-26,297,276,85,53,147,78,87,32,7,0,0,0,0
2003-01-02,297,277,86,53,147,78,87,32,7,0,0,0,0
2003-04-10,298,277,86,53,147,78,87,32,7,0,0,0,0
2003-04-19,299,277,86,53,147,78,87,32,7,0,0,0,0
2003-04-24,299,277,87,53,147,78,87,32,7,0,0,0,0
2003-04-25,299,277,87,53,147,78,87,32,7,0,0,0,0
2003-05-01,300,277,88,53,147,78,87,32,7,0,0,0,0
2003-05-03,300,277,88,53,147,78,87,32,7,0,0,0,0
2003-05-09,300,277,88,53,148,78,87,32,7,0,0,0,0
2003-05-22,300,278,88,53,148,78,87,32,7,0,0,0,0
2003-06-05,300,279,88,53,148,78,87,32,7,0,0,0,0
2003-06-20,300,279,88,53,148,78,87,32,7,0,0,0,0
2003-06-27,300,279,88,53,149,78,87,32,7,0,0,0,0
2003-07-18,301,279,88,53,149,78,87,32,7,0,0,0,0
2003-07-24,301,279,88,53,149,78,87,32,7,0,0,0,0
2003-07-25,302,279,88,53,149,78,87,32,7,0,0,0,0
2003-07-31,302,279,89,53,149,78,87,32,7,0,0,0,0
2003-08-14,302,280,89,53,149,78,87,32,7,0,0,0,0
2003-08-20,302,280,89,53,149,78,88,32,7,0,0,0,0
2003-08-21,302,280,90,53,149,78,88,32,7,0,0,0,0
2003-08-27,302,280,90,53,149,78,89,32,7,0,0,0,0
2003-09-03,302,280,90,53,149,78,90,32,7,0,0,0,0
2003-09-04,302,281,90,53,149,78,90,32,7,0,0,0,0
2003-10-08,302,281,90,53,149,78,90,32,7,0,0,0,0
2003-10-09,303,281,90,53,149,78,90,32,7,0,0,0,0
2003-10-16,303,281,90,53,149,78,90,32,7,0,0,0,0
2003-10-17,304,281,90,53,149,78,91,32,7,0,0,0,0
2003-10-21,304,282,90,53,149,78,91,32,7,0,0,0,0
2003-10-24,304,282,90,53,149,78,91,32,7,0,0,0,0
2003-10-29,304,283,90,53,149,78,91,32,7,0,0,0,0
2003-11-04,304,283,90,53,149,78,91,32,7,0,0,0,0
2003-11-12,304,283,90,53,150,78,91,32,7,0,0,0,0
2003-12-02,304,283,90,53,150,78,91,32,7,0,0,0,0
2003-12-04,304,283,90,53,150,78,91,32,7,0,0,0,0
2003-12-10,304,283,90,53,150,78,91,32,7,0,0,0,0
2003-12-12,304,283,91,53,150,79,91,32,7,0,0,0,0
2003-12-18,304,283,91,53,150,79,91,33,7,0,0,0,0
2003-12-19,304,283,91,53,150,79,91,33,7,0,0,0,0
2003-12-26,305,283,92,53,150,79,92,33,7,0,0,0,0
2004-01-02,305,283,92,53,150,79,92,33,7,0,0,0,0
2004-01-16,305,283,93,53,150,79,92,33,7,0,0,0,0
2004-02-19,305,283,93,53,150,79,92,33,8,0,0,0,0
2004-02-26,305,283,93,53,150,79,92,33,8,0,0,0,0
2004-03-08,306,283,93,53,150,79,92,33,8,0,0,0,0
2004-03-10,306,283,93,53,150,79,92,33,8,0,0,0,0
2004-03-11,306,284,93,53,150,79,92,33,8,0,0,0,0
2004-03-16,307,284,93,53,150,79,92,33,8,0,0,0,0
2004-03-18,307,284,93,54,150,79,92,33,8,0,0,0,0
2004-03-19,307,285,93,54,150,79,92,33,8,0,0,0,0
2004-03-24,308,285,93,54,150,79,92,33,8,0,0,0,0
2004-03-26,308,285,94,54,150,79,92,33,8,0,0,0,0
2004-03-28,308,285,94,54,150,80,92,33,8,0,0,0,0
2004-04-01,308,286,94,54,150,80,92,33,8,0,0,0,0
2004-04-05,308,286,94,54,150,80,93,33,8,0,0,0,0
2004-04-10,308,286,94,54,150,80,93,33,8,0,0,0,0
2004-04-13,308,286,94,54,150,81,93,33,8,0,0,0,0
2004-05-06,308,286,94,54,150,81,93,34,8,0,0,0,0
2004-05-14,308,286,94,54,150,81,93,35,8,0,0,0,0
2004-05-20,308,287,94,54,150,81,93,35,8,0,0,0,0
2004-05-28,308,287,94,54,150,81,93,35,8,0,0,0,0
2004-06-03,308,288,94,54,150,81,93,35,8,0,0,0,0
2004-06-04,308,288,94,54,151,81,93,35,8,0,0,0,0
2004-06-10,308,289,94,54,151,81,93,35,8,0,0,0,0
2004-07-01,309,289,94,54,151,81,93,35,8,0,0,0,0
2004-07-09,309,289,94,54,151,81,93,35,8,0,0,0,0
2004-07-22,309,290,94,54,151,81,93,35,8,0,0,0,0
2004-07-29,309,291,94,54,151,81,93,35,8,0,0,0,0
2004-08-04,309,291,94,54,151,81,93,35,8,0,0,0,0
2004-08-11,309,291,94,54,151,81,93,36,8,0,0,0,0
2004-08-12,309,292,94,54,151,81,93,36,8,0,0,0,0
2004-08-19,309,293,94,54,151,81,93,36,8,0,0,0,0
2004-10-06,310,293,94,54,151,81,93,36,8,0,0,0,0
2004-10-14,310,293,94,54,151,81,93,36,8,0,0,0,0
2004-10-19,310,293,94,55,151,81,93,36,8,0,0,0,0
2004-10-20,310,293,94,55,151,81,93,37,8,0,0,0,0
2004-10-26,311,293,94,56,151,81,93,37,8,0,0,0,0
2004-10-28,311,293,94,56,151,81,94,37,8,0,0,0,0
2004-11-03,311,293,94,56,151,82,94,37,8,0,0,0,0
2004-11-18,312,293,94,56,151,82,94,37,8,0,0,0,0
2004-11-20,312,293,94,56,151,82,94,37,8,0,0,0,0
2004-11-26,313,293,94,56,151,82,94,37,8,0,0,0,0
2004-11-28,313,293,94,56,151,83,94,37,8,0,0,0,0
2004-12-10,313,293,94,56,151,84,94,37,8,0,0,0,0
2004-12-16,314,293,94,56,151,84,94,37,8,0,0,0,0
2004-12-17,314,294,94,56,151,85,94,37,8,0,0,0,0
2004-12-26,315,294,94,56,151,85,94,37,8,0,0,0,0
2005-01-02,316,294,95,56,151,85,94,37,8,0,0,0,0
2005-01-06,316,294,95,56,151,85,94,37,8,1,0,0,0
2005-01-13,316,295,95,56,151,85,94,37,8,1,0,0,0
2005-01-14,316,295,95,56,151,85,94,37,8,1,0,0,0
2005-01-21,316,295,95,56,151,85,94,37,8,1,0,0,0
2005-03-04,316,295,96,56,151,85,94,37,8,1,0,0,0
2005-03-08,316,295,96,56,151,85,94,37,8,1,0,0,0
2005-03-10,317,295,96,56,151,85,94,37,8,1,0,0,0
2005-03-11,317,295,97,56,151,85,94,37,8,1,0,0,0
2005-03-16,317,295,97,56,151,86,94,37,8,1,0,0,0
2005-03-18,317,295,97,56,151,86,94,37,8,1,0,0,0
2005-03-24,317,295,97,56,151,86,95,37,8,1,0,0,0
2005-03-26,318,295,97,56,151,86,95,37,8,1,0,0,0
2005-03-31,318,295,97,56,151,86,95,37,8,1,0,0,0
2005-04-04,318,295,97,56,151,86,95,37,8,1,0,0,0
2005-04-08,318,295,98,56,151,86,95,37,8,1,0,0,0
2005-04-11,318,295,98,57,151,86,95,37,8,1,0,0,0
2005-04-21,318,295,99,57,151,86,95,37,8,1,0,0,0
2005-04-29,318,295,99,57,151,86,95,37,8,1,0,0,0
2005-05-26,318,296,99,57,152,86,95,37,8,1,0,0,0
2005-06-03,318,297,99,57,152,86,96,37,8,1,0,0,0
2005-07-13,318,297,99,57,152,86,96,38,8,1,0,0,0
2005-07-21,319,297,99,57,152,86,96,38,8,1,0,0,0
2005-07-22,319,297,99,57,152,86,96,39,8,1,0,0,0
2005-08-04,319,298,99,57,152,86,96,39,8,1,0,0,0
2005-08-07,319,298,99,58,152,86,96,39,8,1,0,0,0
2005-08-11,319,298,99,58,152,86,96,39,8,1,0,0,0
2005-08-15,319,298,99,59,152,86,96,39,8,1,0,0,0
2005-08-25,319,299,99,59,152,86,96,39,8,1,0,0,0
2005-09-08,319,299,99,59,152,86,96,39,8,1,0,0,0
2005-09-12,319,299,99,59,152,86,96,40,8,1,0,0,0
2005-09-13,319,299,99,59,152,87,96,40,8,1,0,0,0
2005-09-20,319,299,99,59,152,88,96,41,8,1,0,0,0
2005-10-14,320,299,99,59,152,88,96,41,8,1,0,0,0
2005-11-03,321,299,99,59,152,88,96,41,8,1,0,0,0
2005-11-12,321,299,99,59,152,88,97,41,8,1,0,0,0
2005-11-17,322,299,99,59,152,88,97,41,8,1,0,0,0
2005-11-20,322,299,99,59,152,88,97,41,8,1,0,0,0
2005-11-25,323,299,99,59,152,88,97,41,8,1,0,0,0
2005-11-29,323,299,99,59,152,88,98,41,8,1,0,0,0
2005-12-02,323,299,99,59,152,88,98,41,8,1,0,0,0
2005-12-10,323,299,99,59,152,89,98,41,8,1,0,0,0
2005-12-16,323,299,99,59,152,89,98,41,8,1,0,0,0
2005-12-18,323,299,99,59,152,90,98,41,8,1,0,0,0
2005-12-26,324,299,99,59,152,90,98,41,8,1,0,0,0
2006-01-02,325,299,99,59,152,90,98,41,8,1,0,0,0
2006-01-13,325,299,99,59,152,90,98,41,8,1,0,0,0
2006-01-21,325,299,99,59,152,90,98,41,8,1,0,0,0
2006-01-29,325,299,99,59,152,90,99,41,8,1,0,0,0
2006-02-28,325,299,99,59,152,90,99,42,8,1,0,0,0
2006-03-01,325,299,99,59,152,90,99,42,8,1,0,0,0
2006-03-08,325,299,99,59,152,90,99,43,8,1,0,0,0
2006-03-09,325,299,99,60,152,91,99,43,8,1,0,0,0
2006-03-16,326,299,99,60,152,91,99,43,8,1,0,0,0
2006-03-17,326,299,99,61,152,91,99,43,8,1,0,0,0
2006-03-18,326,300,99,61,152,91,99,43,8,1,0,0,0
2006-03-24,327,300,99,61,152,91,99,43,8,1,0,0,0
2006-03-25,327,300,99,61,152,91,99,43,8,1,0,0,0
2006-03-26,327,300,99,61,152,91,99,43,8,1,0,0,0
2006-03-31,328,300,99,61,152,91,99,43,8,1,0,0,0
2006-04-03,328,300,99,61,152,91,100,43,8,1,0,0,0
2006-04-09,329,300,99,61,152,91,100,43,8,1,0,0,0
2006-04-15,329,300,100,61,152,91,100,43,8,1,0,0,0
2006-04-16,330,300,100,61,152,91,100,43,8,1,0,0,0
2006-04-27,330,300,100,61,152,91,100,43,8,1,0,0,0
2006-05-05,330,300,101,61,152,91,100,43,8,1,0,0,0
2006-05-11,330,300,101,61,152,91,100,43,8,1,0,0,0
2006-05-25,330,301,101,61,152,91,100,43,8,1,0,0,0
2006-06-02,330,301,101,61,152,91,100,44,8,1,0,0,0
2006-06-10,330,301,101,61,152,91,100,44,8,1,0,0,0
2006-06-22,330,301,101,61,152,91,100,44,8,1,0,0,0
2006-06-30,330,301,101,61,152,92,100,44,8,1,0,0,0
2006-07-13,330,301,101,61,152,92,100,44,8,1,0,0,0
2006-07-27,330,302,101,61,152,92,100,45,8,1,0,0,0
2006-08-04,330,303,101,61,152,92,100,46,8,1,0,0,0
2006-08-17,330,304,101,61,152,92,100,46,8,1,0,0,0
2006-11-11,330,304,101,61,152,92,101,46,8,1,0,0,0
2006-11-19,330,304,101,61,152,92,101,46,8,1,0,0,0
2006-11-23,331,304,101,61,152,92,101,46,8,1,0,0,0
2006-11-27,331,304,101,61,152,92,102,46,8,1,0,0,0
2006-12-01,332,304,101,61,152,92,102,46,8,1,0,0,0
2006-12-07,332,304,101,62,152,92,102,46,8,1,0,0,0
2006-12-14,333,304,101,62,152,92,102,46,8,1,0,0,0
2006-12-15,333,304,101,62,152,93,102,47,8,1,0,0,0
2006-12-26,334,304,102,62,152,93,102,47,8,1,0,0,0
2007-01-02,335,304,103,62,152,93,102,47,8,1,0,0,0
2007-01-11,335,304,104,62,152,93,102,47,8,1,0,0,0
2007-01-19,335,304,104,62,152,93,103,47,8,1,0,0,0
2007-01-26,335,304,105,62,152,93,103,47,8,1,0,0,0
2007-05-17,335,304,105,62,152,93,103,47,8,1,0,0,0
2007-05-18,335,304,105,62,152,93,103,47,8,1,0,0,0
2007-05-25,335,305,105,62,152,94,103,47,8,1,0,0,0
2007-06-07,335,306,105,62,152,94,103,47,8,1,0,0,0
2007-06-15,335,307,105,62,152,94,103,47,8,1,0,0,0
2007-06-25,335,307,105,62,152,94,103,48,8,1,0,0,0
2007-07-03,335,307,105,62,152,94,103,49,8,1,0,0,0
2007-07-11,335,307,105,62,152,94,103,50,8,1,0,0,0
2007-07-19,335,307,105,62,152,94,103,50,8,1,0,0,0
2007-07-27,335,307,105,62,152,95,103,50,8,1,0,0,0
2007-08-09,335,307,105,62,152,95,103,50,8,1,0,0,0
2007-10-01,335,307,106,62,152,95,103,50,8,1,0,0,0
2007-10-08,335,307,106,62,152,95,103,50,8,1,0,0,0
2007-11-08,336,307,107,62,152,95,103,50,8,1,0,0,0
2007-11-16,337,307,108,62,152,95,103,50,8,1,0,0,0
2007-11-22,337,307,108,62,152,96,103,50,8,1,0,0,0
2007-11-30,337,307,108,62,152,96,103,50,8,1,0,0,0
2007-12-01,337,307,108,62,152,96,103,51,8,1,0,0,0
2007-12-08,337,307,108,62,152,96,103,51,8,1,0,0,0
2007-12-09,337,307,108,62,152,96,103,51,8,1,0,0,0
2007-12-18,337,307,108,62,152,96,103,51,8,1,0,0,0
2007-12-26,338,307,108,62,153,96,103,51,8,1,0,0,0
2008-01-02,339,307,109,62,153,96,103,51,8,1,0,0,0
2008-01-04,339,307,109,63,153,96,103,51,8,1,0,0,0
2008-01-10,339,307,110,63,153,96,103,51,8,1,0,0,0
2008-01-12,339,307,110,64,153,96,103,51,8,1,0,0,0
2008-01-16,339,307,110,64,153,97,103,51,8,1,0,0,0
2008-01-24,339,307,110,64,153,97,103,51,8,1,0,0,0
2008-02-22,339,307,111,64,153,97,103,51,8,1,0,0,0
2008-02-29,339,307,112,64,153,97,103,51,8,1,0,0,0
2008-03-05,339,307,112,65,153,97,103,51,8,1,0,0,0
2008-03-13,339,308,112,65,153,97,103,51,8,1,0,0,0
2008-03-22,339,309,112,65,153,97,103,52,8,1,0,0,0
2008-03-26,339,309,112,65,153,97,103,52,8,1,0,0,0
2008-04-03,339,309,113,65,154,97,103,52,8,1,0,0,0
2008-04-11,339,309,113,65,154,98,103,52,8,1,0,0,0
2008-05-15,339,309,113,65,154,98,103,52,8,1,0,0,0
2008-05-22,340,309,113,65,154,98,103,52,8,1,0,0,0
2008-05-23,340,310,113,65,154,98,103,52,8,1,0,0,0
2008-05-30,340,310,113,65,154,98,103,52,8,1,0,0,0
2008-06-05,340,311,113,65,154,98,103,52,8,1,0,0,0
2008-06-12,341,311,113,65,154,98,103,52,8,1,0,0,0
2008-07-10,341,311,113,65,154,98,103,52,8,1,0,0,0
2008-07-18,341,311,114,65,154,98,103,52,8,1,0,0,0
2008-07-23,341,311,114,65,154,98,103,53,8,1,0,0,0
2008-07-30,341,311,115,65,154,98,103,53,8,1,0,0,0
2008-07-31,341,311,115,65,154,99,103,53,8,1,0,0,0
2008-08-07,341,312,115,65,154,99,103,53,8,1,0,0,0
2008-08-08,341,312,115,65,154,99,103,54,8,1,0,0,0
2008-10-09,341,312,115,65,154,99,103,54,8,1,0,0,0
2008-10-17,341,312,115,66,154,100,103,54,8,1,0,0,0
2008-10-25,341,312,115,66,154,100,103,54,8,1,0,0,0
2008-10-29,341,312,115,66,154,100,103,54,8,1,0,0,0
2008-11-06,341,312,115,66,154,101,103,54,8,1,0,0,0
2008-11-19,341,312,116,66,154,101,103,54,8,1,0,0,0
2008-11-20,342,312,116,66,154,101,103,54,8,1,0,0,0
2008-11-26,342,312,117,66,154,101,103,54,8,1,0,0,0
2008-11-28,343,312,117,66,154,101,103,54,8,1,0,0,0
2008-12-11,343,312,117,66,154,102,103,54,8,1,0,0,0
2008-12-17,343,312,118,66,154,102,103,54,8,1,0,0,0
2008-12-19,343,312,118,66,154,102,103,54,8,1,0,0,0
2008-12-26,343,312,119,66,154,102,103,55,8,1,0,0,0
2009-01-03,344,312,119,66,154,102,103,56,8,1,0,0,0
2009-02-04,344,312,119,66,155,102,103,56,8,1,0,0,0
2009-02-13,344,312,119,66,155,102,103,56,8,1,0,0,0
2009-02-15,344,312,119,66,155,102,103,56,8,1,0,0,0
2009-02-21,344,312,119,66,155,102,103,56,8,1,0,0,0
2009-02-26,345,312,119,66,155,102,103,56,8,1,0,0,0
2009-03-01,345,312,119,66,155,102,103,56,8,1,0,0,0
2009-03-06,346,312,119,66,155,102,103,56,8,1,0,0,0
2009-03-18,346,312,119,66,155,103,103,56,8,1,0,0,0
2009-03-19,346,312,120,66,155,103,103,56,8,1,0,0,0
2009-03-26,346,312,120,66,155,103,103,56,8,1,0,0,0
2009-04-03,346,312,120,66,155,103,103,56,8,1,0,0,0
2009-05-06,346,313,120,66,155,103,103,56,8,1,0,0,0
2009-05-14,346,314,120,66,155,103,103,56,8,1,0,0,0
2009-07-04,346,314,120,66,155,103,103,57,8,1,0,0,0
2009-07-08,346,314,120,66,155,103,103,57,8,1,0,0,0
2009-07-09,346,314,120,66,155,103,103,57,8,2,0,0,0
2009-07-12,346,314,120,66,155,103,103,58,8,2,0,0,0
2009-07-16,346,315,120,66,155,103,103,58,8,2,0,0,0
2009-07-17,346,315,120,66,155,103,103,58,8,3,0,0,0
2009-07-20,346,315,120,66,155,103,103,58,8,3,0,0,0
2009-07-30,346,315,120,66,155,103,103,58,8,3,0,0,0
2009-08-07,347,315,120,66,155,103,103,58,8,3,0,0,0
2009-08-18,347,315,120,66,155,103,103,59,8,3,0,0,0
2009-08-20,347,316,120,66,155,103,103,59,8,3,0,0,0
2009-08-26,347,316,120,66,155,103,103,60,8,3,0,0,0
2009-11-16,347,316,120,66,155,103,103,60,8,3,0,0,0
2009-11-24,347,316,120,67,155,104,103,60,8,3,0,0,0
2009-11-26,348,316,120,67,155,104,103,60,8,3,0,0,0
2009-12-02,348,316,120,67,155,105,103,60,8,3,0,0,0
2009-12-03,348,316,120,67,155,105,104,60,8,3,0,0,0
2009-12-04,348,316,120,67,155,105,104,60,8,3,0,0,0
2009-12-11,348,316,120,67,155,105,104,60,8,3,0,0,0
2009-12-16,349,316,120,67,155,105,104,60,8,3,0,0,0
2009-12-26,350,317,120,67,155,105,104,60,8,3,0,0,0
2010-01-03,351,317,120,67,155,105,104,60,8,3,0,0,0
2010-01-14,352,317,121,67,155,105,104,60,8,3,0,0,0
2010-01-17,352,317,121,67,155,106,104,60,8,3,0,0,0
2010-01-24,352,317,121,67,155,107,104,60,8,3,0,0,0
2010-02-06,352,317,122,67,155,107,104,60,8,3,0,0,0
2010-02-14,352,317,122,67,155,108,104,60,8,3,0,0,0
2010-02-15,352,317,122,68,155,108,104,60,8,3,0,0,0
2010-03-12,352,318,122,68,155,108,104,60,8,3,0,0,0
2010-03-19,353,318,122,68,155,108,104,60,8,3,0,0,0
2010-03-20,353,319,122,68,155,108,104,60,8,3,0,0,0
2010-03-27,354,319,122,68,155,108,104,60,8,3,0,0,0
2010-05-27,354,320,122,68,155,108,104,60,8,3,0,0,0
2010-06-04,354,321,122,68,155,108,104,60,8,3,0,0,0
2010-06-10,354,321,123,68,155,108,104,60,8,3,0,0,0
2010-06-18,354,321,123,68,155,108,104,60,8,3,0,0,0
2010-06-26,354,321,124,68,155,108,104,60,8,3,0,0,0
2010-07-13,355,321,124,68,155,108,104,60,8,3,0,0,0
2010-07-18,355,321,124,68,155,108,104,61,8,3,0,0,0
2010-07-21,355,321,124,68,155,108,105,61,8,3,0,0,0
2010-07-26,355,321,124,68,155,108,105,61,8,3,0,0,0
2010-07-29,355,322,124,68,155,108,105,61,8,3,0,0,0
2010-08-03,355,322,124,68,155,109,105,61,8,3,0,0,0
2010-08-06,355,323,124,68,155,109,105,61,8,3,0,0,0
2010-08-18,355,323,124,68,155,109,106,61,8,3,0,0,0
