,New Zealand,England,South Africa,Australia,Bangladesh,Kenya,Pakistan,India,West Indies,Ireland,Canada,Bermuda,Netherlands,Sri Lanka,Scotland,Afghanistan,Zimbabwe,Hong Kong,U.A.E.,Nepal,Oman,ICC World XI,Bahrain,Kuwait,Qatar,Maldives,P.N.G.,Philippines,Spain,Mexico,Costa Rica,Belize,Belgium,Ghana,Uganda,Botswana,Germany,Guernsey,Italy,Denmark,Jersey,Malaysia,Samoa,Singapore,Finland,Namibia,Cayman Is,Romania,Luxembourg,Austria,Czech Rep.,Argentina,Brazil,Peru,Chile,Bulgaria,Greece,Malta,Nigeria,Gibraltar,Malawi,Bhutan,Iran,Saudi Arabia,Thailand,France,Rwanda,Portugal,Hungary,Cyprus,Estonia,Lesotho,Swaziland,Seychelles,Mozambique,Cameroon,Sierra Leone,Bahamas,Panama,Tanzania,U.S.A.,Israel,Serbia,Croatia,Isle of Man,Norway,Eswatini,Vanuatu,Cook Islands,Fiji,Japan,Indonesia,Mali,Gambia,World-XI,Turkey,Sweden,Switzerland,Slovenia,South Korea,St Helena
2019-05-11,57,54,67,60,26,10,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-12,57,54,67,60,26,10,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-20,57,54,67,60,26,11,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-21,57,54,67,60,26,12,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-22,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-23,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-25,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-31,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-01,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,3,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-15,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,4,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-16,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,4,0,5,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-17,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,4,0,5,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-18,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,4,0,5,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-19,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,5,1,5,1,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-20,57,54,67,60,26,13,90,70,49,29,4,0,28,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-23,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-24,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-25,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,2,3,0,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-26,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,2,3,1,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-27,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,2,3,1,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-28,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,2,3,1,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-29,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,2,3,1,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-04,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,3,3,1,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-05,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,3,3,1,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-06,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,3,4,1,6,1,2,1,0,3,0,0,2,0,7,2,5,2,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-08,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,3,4,1,7,1,2,1,0,3,0,0,2,0,7,2,5,2,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-09,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,3,4,1,8,1,2,1,0,3,0,0,2,0,7,2,5,2,6,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-10,57,54,67,60,26,13,90,70,49,29,4,0,29,55,22,49,13,10,11,5,5,0,2,3,4,1,9,1,2,1,0,3,0,0,2,0,7,2,5,2,6,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-12,57,54,67,60,26,13,90,70,49,30,4,0,29,55,22,49,13,10,11,5,5,0,2,3,4,1,10,1,2,1,0,3,0,0,2,0,7,2,5,2,6,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-13,57,54,67,60,26,13,90,70,49,30,4,0,29,55,22,49,13,10,11,6,5,0,2,3,4,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-14,57,54,67,60,26,13,90,70,49,30,4,0,29,55,22,49,14,10,11,7,5,0,2,3,4,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-22,57,54,67,60,26,13,90,70,49,30,4,0,29,55,22,49,14,10,11,7,5,0,2,3,4,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-23,57,54,67,60,26,13,90,70,49,30,4,0,29,55,22,49,14,10,11,7,5,0,2,3,5,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-24,57,54,67,60,26,13,90,70,49,30,4,0,29,55,22,49,14,10,11,8,5,0,2,3,5,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-26,57,54,67,60,26,13,90,70,49,30,4,0,29,55,22,49,14,10,11,8,5,0,2,4,5,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-27,57,54,67,60,26,13,90,70,49,30,4,0,29,55,22,49,14,10,11,9,5,0,2,4,6,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-28,57,54,67,60,26,13,90,70,49,30,4,0,29,55,22,49,14,10,11,9,5,0,2,4,6,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-03,57,54,67,60,26,13,90,71,49,30,4,0,29,55,22,49,14,10,12,9,5,0,2,4,6,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-04,57,54,67,60,26,13,90,72,49,30,4,0,29,55,22,49,14,10,12,9,5,0,2,4,6,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-05,57,54,67,60,26,13,90,72,49,30,4,0,29,55,22,49,14,10,13,9,5,0,2,4,6,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-06,57,54,67,60,26,13,90,73,49,30,4,0,29,55,22,49,14,10,14,9,5,0,2,4,6,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-08,57,54,67,60,26,13,90,73,49,30,4,0,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,2,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-17,57,54,67,60,26,13,90,73,49,30,4,0,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,3,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-18,57,54,67,60,26,13,90,73,49,30,5,1,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-19,57,54,67,60,26,13,90,73,49,30,5,1,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-20,57,54,67,60,26,13,90,73,49,30,5,1,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-21,57,54,67,60,26,13,90,73,49,30,6,2,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-22,57,54,67,60,26,13,90,73,49,30,7,3,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-23,57,54,67,60,26,13,90,73,49,30,7,3,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-24,57,54,67,60,26,13,90,73,49,30,8,3,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-25,57,54,67,60,26,13,90,73,49,30,9,4,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-29,57,54,67,60,26,13,90,73,49,30,9,4,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-30,57,54,67,60,26,13,90,73,49,30,9,4,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-31,57,54,67,60,26,13,90,73,49,30,9,4,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,3,2,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-01,58,54,67,60,26,13,90,73,49,30,9,4,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-03,59,54,67,60,26,13,90,73,49,30,9,4,29,55,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-06,59,54,67,60,26,13,90,73,49,30,9,4,29,56,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-13,59,54,67,60,27,13,90,73,49,30,9,4,29,56,22,49,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-14,59,54,67,60,27,13,90,73,49,30,9,4,29,56,22,50,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-15,59,54,67,60,27,13,90,73,49,30,9,4,29,56,22,51,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-16,59,54,67,60,27,13,90,73,49,30,9,4,29,56,23,51,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-17,59,54,67,60,27,13,90,73,49,31,9,4,29,56,23,51,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-18,59,54,67,60,28,13,90,74,49,31,9,4,30,56,23,51,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-09-19,59,54,67,60,28,13,90,74,49,31,9,4,30,56,24,51,14,10,15,9,5,0,2,4,6,1,11,1,4,1,0,3,0,0,2,0,7,2,5,4,6,4,1,3,1,7,0,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
